Player Name,Club Name,Position,DoB(age),Nationality,Height,Dominant foot,Contract Expired,Market Value,position,age,birth_date,birth_place,birth_country,nationality,height,weight,rating,team_id,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
bjorn sigurdarson,fk-rostov,Centre-Forward,"Feb 26, 1991 (27)",Iceland,"1,86 m",right,30.06.2021,2.75m,Attacker,29.0,26/02/1991,Akranes,Iceland,Iceland,186 cm,81 kg,6.856,779.0,Premier Liga,2018-2019,0.0,34.0,18.0,5.0,0.0,0.0,226.0,13.0,58.0,2.0,1.0,8.0,276.0,104.0,14.0,5.0,10.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1677.0,21.0,5.0,15.0,7.0
eldor shomurodov,fk-rostov,Centre-Forward,"Jun 29, 1995 (23)",Uzbekistan,"1,90 m",right,30.06.2024,1.50m,Attacker,25.0,29/06/1995,Jarkurgan,Uzbekistan,Uzbekistan,190 cm,76 kg,6.784,779.0,Premier Liga,2018-2019,0.0,34.0,11.0,3.0,0.0,1.0,234.0,16.0,56.0,12.0,1.0,5.0,255.0,101.0,28.0,15.0,20.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1101.0,10.0,16.0,7.0,18.0
evgeniy gorodov,terek-grozny,Goalkeeper,"Dec 13, 1985 (32)",Russia,"1,89 m",right,31.07.2020,1.00m,Goalkeeper,35.0,13/12/1985,Barnaul,Russia,Russia,189 cm,86 kg,6.928571000000001,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,29.0,0.0,317.0,1.0,51.0,2.0,0.0,1.0,15.0,15.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2610.0,29.0,0.0,0.0,1.0
aleksandr sheplyakov,terek-grozny,Goalkeeper,"Aug 13, 1996 (21)",Russia,"2,01 m",right,30.06.2021,150Th.,Goalkeeper,24.0,13/08/1996,Smolensk,Russia,Russia,201 cm,93 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
wilker angel,terek-grozny,Centre-Back,"Mar 18, 1993 (25)",Venezuela,"1,88 m",right,30.06.2021,3.50m,Defender,27.0,18/03/1993,Valera,Venezuela,Venezuela,188 cm,84 kg,7.111111,1085.0,Premier Liga,2018-2019,0.0,12.0,4.0,1.0,0.0,0.0,598.0,4.0,78.0,8.0,14.0,38.0,124.0,80.0,2.0,2.0,12.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1620.0,18.0,0.0,0.0,1.0
rodolfo,terek-grozny,Centre-Back,"Oct 23, 1982 (35)",Brazil,"1,85 m",left,-,25Th.,Defender,37.0,23/10/1982,Santos,Brazil,Brazil,185 cm,86 kg,7.0,1085.0,Premier Liga,2018-2019,0.0,10.0,5.0,1.0,0.0,0.0,213.0,2.0,70.0,4.0,5.0,8.0,65.0,38.0,2.0,2.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,681.0,8.0,3.0,5.0,10.0
zaurbek pliev,terek-grozny,Left-Back,"Sep 27, 1991 (26)",Russia,"1,88 m",left,30.06.2021,1.30m,Defender,29.0,27/09/1991,Vladikavkaz,Russia,Russia,188 cm,80 kg,6.911111,1085.0,Premier Liga,2018-2019,0.0,13.0,1.0,0.0,0.0,1.0,722.0,5.0,81.0,19.0,8.0,41.0,134.0,72.0,9.0,8.0,10.0,26.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,1583.0,17.0,2.0,2.0,12.0
magomed musalov,terek-grozny,Right-Back,"Feb 9, 1994 (24)",Russia,"1,80 m",both,-,600Th.,Defender,26.0,09/02/1994,Khushtada,Russia,Russia,180 cm,71 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,337.0,4.0,1.0,2.0,25.0
anton shvets,terek-grozny,Defensive Midfield,"Apr 26, 1993 (25)",Russia,"1,90 m",left,31.12.2023,3.00m,Midfielder,27.0,26/04/1993,Henichesk,Ukraine,Russia,190 cm,79 kg,6.910525999999999,1085.0,Premier Liga,2018-2019,0.0,18.0,3.0,2.0,0.0,0.0,724.0,13.0,87.0,30.0,6.0,24.0,177.0,97.0,10.0,7.0,19.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1725.0,19.0,1.0,1.0,2.0
ismael silva,terek-grozny,Central Midfield,"Dec 1, 1994 (23)",Brazil,"1,69 m",right,30.06.2021,3.50m,Midfielder,26.0,01/12/1994,Rio de Janeiro,Brazil,Brazil,169 cm,68 kg,6.989285000000001,1085.0,Premier Liga,2018-2019,0.0,56.0,19.0,2.0,0.0,4.0,829.0,47.0,81.0,26.0,1.0,16.0,258.0,113.0,30.0,16.0,39.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2307.0,26.0,3.0,6.0,3.0
mikhail gashchenkov,terek-grozny,Central Midfield,"Jun 19, 1992 (26)",Russia,"1,74 m",left,30.06.2021,700Th.,Midfielder,28.0,19/06/1992,Moscow,Russia,Russia,176 cm,71 kg,6.7,1085.0,Premier Liga,2018-2019,0.0,3.0,1.0,0.0,0.0,1.0,164.0,5.0,80.0,9.0,6.0,16.0,68.0,33.0,1.0,1.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,607.0,6.0,4.0,1.0,11.0
ravanelli,terek-grozny,Attacking Midfield,"Aug 29, 1997 (20)",Brazil,"1,80 m",right,30.06.2021,2.50m,Midfielder,23.0,29/08/1997,Campinas,Brazil,Brazil,180 cm,76 kg,7.33125,1085.0,Premier Liga,2018-2019,0.0,50.0,19.0,4.0,0.0,6.0,403.0,25.0,77.0,19.0,2.0,10.0,198.0,108.0,35.0,24.0,52.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1326.0,16.0,1.0,10.0,11.0
bernard berisha,terek-grozny,Left Winger,"Oct 24, 1991 (26)",Kosovo,"1,65 m",right,30.06.2022,2.00m,Midfielder,29.0,24/10/1991,Peje,Kosovo,Kosovo,165 cm,66 kg,6.6,1085.0,Premier Liga,2018-2019,0.0,21.0,3.0,0.0,0.0,1.0,193.0,11.0,70.0,13.0,1.0,13.0,202.0,88.0,58.0,35.0,31.0,27.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1131.0,12.0,9.0,8.0,13.0
odise roshi,terek-grozny,Right Winger,"May 22, 1991 (27)",Albania,"1,87 m",right,30.06.2022,800Th.,Midfielder,29.0,22/05/1991,Fier,Albania,Albania,187 cm,80 kg,6.723076,1085.0,Premier Liga,2018-2019,0.0,8.0,0.0,0.0,0.0,0.0,161.0,9.0,80.0,4.0,2.0,3.0,75.0,32.0,18.0,16.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,292.0,2.0,7.0,1.0,8.0
khalid kadyrov,terek-grozny,Right Winger,"Apr 19, 1994 (24)",Russia,"1,64 m",right,31.07.2020,50Th.,Midfielder,26.0,19/04/1994,Tsentoroy,Russia,Russia,167 cm,59 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
bekim balaj,terek-grozny,Centre-Forward,"Jan 11, 1991 (27)",Albania,"1,88 m",right,-,1.30m,Attacker,29.0,11/01/1991,Shkoder,Albania,Albania,188 cm,78 kg,6.647619000000001,1085.0,Premier Liga,2018-2019,0.0,26.0,9.0,3.0,0.0,0.0,108.0,5.0,58.0,4.0,3.0,4.0,124.0,47.0,1.0,0.0,14.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1105.0,13.0,9.0,12.0,17.0
idris umaev,terek-grozny,Centre-Forward,"Jan 15, 1999 (19)",Russia,"1,74 m",right,30.06.2020,350Th.,Attacker,21.0,15/01/1999,Komsomolskoye,Russia,Russia,176 cm,64 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
vitali gudiev,terek-grozny,Goalkeeper,"Apr 22, 1995 (23)",Russia,"1,92 m",left,30.06.2021,800Th.,Goalkeeper,25.0,22/04/1995,Vladikavkaz,Russia,Russia,192 cm,76 kg,6.5,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,28.0
andrey semenov,terek-grozny,Centre-Back,"Mar 24, 1989 (29)",Russia,"1,90 m",right,30.06.2022,4.00m,Defender,31.0,24/03/1989,Moskva,Russia,Russia,190 cm,86 kg,6.861538,1085.0,Premier Liga,2018-2019,0.0,6.0,4.0,1.0,0.0,0.0,1121.0,12.0,78.0,27.0,13.0,58.0,145.0,86.0,1.0,1.0,11.0,22.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,27.0,2294.0,27.0,0.0,1.0,0.0
zoran nizic,terek-grozny,Centre-Back,"Oct 11, 1989 (28)",Croatia,"1,95 m",right,30.06.2021,2.00m,Defender,31.0,11/10/1989,Split,Croatia,Croatia,195 cm,85 kg,7.09,1085.0,Premier Liga,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,369.0,0.0,87.0,10.0,6.0,7.0,86.0,61.0,6.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,828.0,9.0,1.0,0.0,5.0
milad mohammadi,terek-grozny,Left-Back,"Sep 29, 1993 (24)",Iran,"1,78 m",both,-,5.00m,Defender,27.0,29/09/1993,Tehran,Iran,Iran,178 cm,79 kg,6.729628999999999,1085.0,Premier Liga,2018-2019,0.0,31.0,7.0,1.0,0.0,0.0,728.0,29.0,76.0,46.0,4.0,35.0,334.0,160.0,63.0,39.0,35.0,36.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2500.0,28.0,0.0,2.0,1.0
rizvan utsiev,terek-grozny,Right-Back,"Feb 7, 1988 (30)",Russia,"1,73 m",right,30.06.2021,2.50m,Defender,32.0,07/02/1988,Argun,Russia,Russia,173 cm,68 kg,6.7192300000000005,1085.0,Premier Liga,2018-2019,25.0,6.0,2.0,0.0,0.0,4.0,696.0,11.0,75.0,25.0,3.0,44.0,212.0,103.0,28.0,15.0,28.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2358.0,26.0,1.0,0.0,1.0
idrissa doumbia,terek-grozny,Defensive Midfield,"Apr 14, 1998 (20)",Cote d'Ivoire,"1,87 m",right,30.06.2023,3.00m,Midfielder,22.0,14/04/1998,Yamoussoukro,Cote d'Ivoire,Cote d'Ivoire,187 cm,82 kg,6.75625,1085.0,Premier Liga,2018-2019,0.0,4.0,1.0,1.0,0.0,1.0,555.0,7.0,84.0,18.0,2.0,14.0,110.0,56.0,12.0,8.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1355.0,15.0,1.0,2.0,2.0
lechii sadulaev,terek-grozny,Defensive Midfield,"Jan 8, 2000 (18)",Russia,"1,78 m",-,-,175Th.,Midfielder,20.0,08/01/2000,,Russia,Russia,178 cm,65 kg,,1085.0,Premier Liga,2018-2019,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,14.0
damian szymanski,terek-grozny,Central Midfield,"Jun 16, 1995 (23)",Poland,"1,82 m",right,30.06.2023,1.50m,Midfielder,25.0,16/06/1995,Krasnik,Poland,Poland,182 cm,77 kg,6.675,1085.0,Premier Liga,2018-2019,0.0,7.0,2.0,0.0,0.0,0.0,268.0,2.0,78.0,18.0,0.0,6.0,99.0,53.0,6.0,4.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,696.0,8.0,1.0,2.0,5.0
ayub batsuev,terek-grozny,Central Midfield,"Feb 9, 1997 (21)",Russia,"1,69 m",left,-,250Th.,Midfielder,23.0,09/02/1997,Argun,Russia,Russia,168 cm,68 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
evgeniy kharin,terek-grozny,Left Midfield,"Jun 11, 1995 (23)",Russia,"1,83 m",left,30.06.2022,400Th.,Midfielder,25.0,11/06/1995,Maardu,Estonia,Russia,185 cm,72 kg,6.4,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,70.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,2.0,0.0,14.0
oleg ivanov,terek-grozny,Attacking Midfield,"Aug 4, 1986 (31)",Russia,"1,92 m",right,31.07.2020,2.00m,Midfielder,34.0,04/08/1986,Moskva,Russia,Russia,192 cm,86 kg,7.123075999999999,1085.0,Premier Liga,2018-2019,4.0,34.0,13.0,5.0,0.0,0.0,854.0,42.0,75.0,18.0,2.0,7.0,292.0,160.0,29.0,21.0,66.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2111.0,24.0,3.0,7.0,3.0
magomed mitrishev,terek-grozny,Right Winger,"Sep 10, 1992 (25)",Russia,"1,77 m",right,30.06.2021,1.50m,Attacker,28.0,10/09/1992,Grozny,Russia,Russia,178 cm,72 kg,6.666666,1085.0,Premier Liga,2018-2019,0.0,16.0,4.0,2.0,0.0,0.0,114.0,2.0,69.0,7.0,0.0,4.0,83.0,28.0,13.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,726.0,8.0,8.0,7.0,21.0
ablaye mbengue,terek-grozny,Centre-Forward,"May 19, 1992 (26)",Senegal,"1,87 m",right,30.06.2022,1.50m,Attacker,28.0,15/05/1992,Thies,Senegal,Senegal,187 cm,78 kg,6.72,1085.0,Premier Liga,2018-2019,0.0,28.0,11.0,5.0,0.0,0.0,88.0,9.0,49.0,3.0,1.0,3.0,149.0,58.0,20.0,10.0,21.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,950.0,10.0,15.0,7.0,18.0
zaur sadaev,terek-grozny,Centre-Forward,"Nov 6, 1989 (28)",Russia,"1,82 m",right,30.06.2021,350Th.,Attacker,31.0,06/11/1989,"Shali, Chechnya Republic",Russia,Russia,182 cm,78 kg,6.4,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,70.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,1.0,3.0,1.0,9.0
abubakar kadyrov,terek-grozny,Centre-Forward,"Aug 26, 1996 (21)",Russia,"1,80 m",right,-,50Th.,Attacker,24.0,26/08/1996,Tsentoroy,Russia,Russia,185 cm,72 kg,,1085.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
evgeniy konyukhov,krylya-sovetov-samara,Goalkeeper,"Nov 21, 1986 (31)",Russia,"1,88 m",left,30.06.2020,500Th.,Goalkeeper,34.0,21/11/1986,Murom,Russia,Russia,188 cm,85 kg,6.814285000000001,1079.0,Premier Liga,2018-2019,5.0,0.0,0.0,0.0,13.0,0.0,100.0,0.0,54.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,630.0,7.0,0.0,0.0,23.0
mikhail oparin,krylya-sovetov-samara,Goalkeeper,"May 22, 1993 (25)",Russia,"1,91 m",left,-,350Th.,Goalkeeper,27.0,22/05/1993,Omsk,Russia,Russia,182 cm,71 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
bogdan ovsyannikov,krylya-sovetov-samara,Goalkeeper,"Jan 5, 1999 (19)",Russia,"1,88 m",right,-,175Th.,Goalkeeper,21.0,05/01/1999,Nizhny Novgorod,Russia,Russia,189 cm,82 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
agustin rogel,krylya-sovetov-samara,Centre-Back,"Oct 17, 1997 (20)",Uruguay,"1,90 m",right,30.06.2022,1.00m,Defender,23.0,17/10/1997,Montevideo,Uruguay,Uruguay,190 cm,84 kg,6.775,1079.0,Premier Liga,2018-2019,0.0,7.0,1.0,0.0,0.0,0.0,503.0,4.0,79.0,23.0,9.0,20.0,135.0,90.0,3.0,3.0,15.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1201.0,14.0,0.0,1.0,9.0
maksim karpov,krylya-sovetov-samara,Centre-Back,"Mar 17, 1995 (23)",Russia,"1,93 m",right,30.06.2022,300Th.,Defender,25.0,17/03/1995,Sankt-Peterburg,Russia,Russia,193 cm,90 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
nadson,krylya-sovetov-samara,Centre-Back,"Oct 18, 1984 (33)",Brazil,"1,90 m",left,-,100Th.,Defender,36.0,18/10/1984,Ubaitaba,Brazil,Brazil,190 cm,81 kg,6.857142,1079.0,Premier Liga,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,233.0,2.0,83.0,4.0,7.0,9.0,26.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,547.0,7.0,0.0,3.0,5.0
vladimir poluyakhtov,krylya-sovetov-samara,Left-Back,"Jul 11, 1989 (28)",Russia,"1,85 m",right,31.07.2020,700Th.,Defender,31.0,11/07/1989,Krasavino,Russia,Russia,185 cm,79 kg,6.7,1079.0,Premier Liga,2018-2019,0.0,8.0,2.0,0.0,0.0,0.0,299.0,4.0,69.0,26.0,2.0,22.0,119.0,72.0,6.0,3.0,21.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1013.0,11.0,3.0,2.0,13.0
roman shishkin,krylya-sovetov-samara,Right-Back,"Jan 27, 1987 (31)",Russia,"1,77 m",right,-,1.00m,Defender,33.0,27/01/1987,Voronezh,Russia,Russia,178 cm,76 kg,6.55,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,86.0,2.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1045.0,12.0,0.0,3.0,1.0
mikhail tikhonov,krylya-sovetov-samara,Right-Back,"Jul 17, 1998 (19)",Russia,"1,76 m",right,-,125Th.,Defender,22.0,17/07/1998,Moscow,Russia,Russia,176 cm,74 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0
artem timofeev,krylya-sovetov-samara,Defensive Midfield,"Jan 12, 1994 (24)",Russia,"1,85 m",right,31.07.2020,850Th.,Midfielder,26.0,12/01/1994,Saratov,Russia,Russia,185 cm,74 kg,6.916666,1079.0,Premier Liga,2018-2019,0.0,11.0,3.0,1.0,0.0,1.0,499.0,13.0,74.0,19.0,1.0,25.0,130.0,75.0,14.0,11.0,14.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,815.0,9.0,1.0,0.0,3.0
oleg lanin,krylya-sovetov-samara,Defensive Midfield,"Jan 22, 1996 (22)",Russia,"1,77 m",right,-,700Th.,Midfielder,24.0,22/01/1996,Ladozhskaya,Russia,Russia,177 cm,72 kg,6.575,1079.0,Premier Liga,2018-2019,0.0,1.0,0.0,0.0,0.0,0.0,205.0,6.0,78.0,8.0,0.0,6.0,38.0,21.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,451.0,6.0,2.0,1.0,7.0
paul anton,krylya-sovetov-samara,Central Midfield,"May 10, 1991 (27)",Romania,"1,82 m",right,30.06.2021,1.50m,Midfielder,29.0,10/05/1991,Bistrita,Romania,Romania,182 cm,82 kg,7.1,1079.0,Premier Liga,2018-2019,0.0,5.0,1.0,2.0,0.0,0.0,48.0,0.0,82.0,2.0,0.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1419.0,15.0,8.0,5.0,8.0
gennadi kiselev,krylya-sovetov-samara,Central Midfield,"Jan 3, 1999 (19)",Russia,"1,76 m",left,-,200Th.,Midfielder,20.0,03/01/1999,Yoshkar-Ola,Russia,Russia,176 cm,66 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
gennadi kiselev,krylya-sovetov-samara,Central Midfield,"Jan 3, 1999 (19)",Russia,"1,76 m",left,-,200Th.,Midfielder,21.0,03/01/1999,Yoshkar-Ola,Russia,Russia,176 cm,66 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,1.0,0.0,14.0
denis tkachuk,krylya-sovetov-samara,Left Midfield,"Jul 2, 1989 (28)",Russia,"1,76 m",left,-,1.50m,Midfielder,31.0,02/07/1989,Belgorod,Russia,Russia,176 cm,73 kg,6.808694999999999,1079.0,Premier Liga,2018-2019,0.0,44.0,9.0,2.0,0.0,3.0,323.0,30.0,71.0,13.0,4.0,12.0,194.0,95.0,19.0,6.0,47.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1485.0,15.0,6.0,3.0,15.0
alan chochiev,krylya-sovetov-samara,Attacking Midfield,"Sep 7, 1991 (26)",Russia,"1,80 m",right,30.06.2020,700Th.,Midfielder,29.0,07/09/1991,Vladikavkaz,Russia,Russia,180 cm,70 kg,6.866666,1079.0,Premier Liga,2018-2019,0.0,13.0,4.0,0.0,0.0,0.0,252.0,8.0,81.0,10.0,2.0,8.0,74.0,34.0,7.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,698.0,9.0,0.0,7.0,7.0
yohan mollo,krylya-sovetov-samara,Left Winger,"Jul 18, 1989 (28)",France,"1,75 m",right,-,1.20m,Midfielder,31.0,18/07/1989,Martigues,France,France,176 cm,75 kg,6.814285000000001,1079.0,Premier Liga,2018-2019,0.0,5.0,1.0,0.0,0.0,0.0,130.0,9.0,81.0,2.0,0.0,3.0,34.0,19.0,2.0,2.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,375.0,4.0,3.0,3.0,4.0
aleksandr sobolev,krylya-sovetov-samara,Centre-Forward,"Mar 7, 1997 (21)",Russia,"1,91 m",right,31.12.2021,1.20m,Attacker,23.0,07/03/1997,Barnaul,Russia,Russia,195 cm,86 kg,6.736363000000001,1079.0,Premier Liga,2018-2019,0.0,16.0,5.0,1.0,0.0,0.0,92.0,6.0,74.0,5.0,1.0,1.0,123.0,50.0,6.0,3.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,563.0,5.0,7.0,1.0,11.0
vanja vucicevic,krylya-sovetov-samara,Centre-Forward,"Mar 22, 1998 (20)",Serbia,"1,88 m",-,30.06.2020,300Th.,Attacker,22.0,22/03/1998,Beograd,Serbia,Serbia,188 cm,77 kg,6.4,1079.0,Premier Liga,2018-2019,0.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,70.0,0.0,0.0,0.0,15.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,110.0,1.0,2.0,1.0,15.0
sergey kornilenko,krylya-sovetov-samara,Centre-Forward,"Jun 14, 1983 (35)",Belarus,"1,86 m",left,30.06.2020,100Th.,Attacker,36.0,14/06/1983,Vitebsk,Belarus,Belarus,186 cm,90 kg,6.615,1079.0,Premier Liga,2018-2019,12.0,18.0,6.0,4.0,0.0,0.0,144.0,10.0,55.0,1.0,1.0,2.0,176.0,65.0,11.0,4.0,26.0,27.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,1006.0,12.0,9.0,10.0,12.0
giorgi loria,krylya-sovetov-samara,Goalkeeper,"Jan 27, 1986 (32)",Georgia,"1,97 m",right,-,400Th.,Goalkeeper,34.0,27/01/1986,Tbilisi,Georgia,Georgia,197 cm,85 kg,,1079.0,Premier Liga,2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
